,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetTorch,0.506578947368421,0.6826347305389222,accuracy,0.0105133056640625,0.004981279373168945,21.694000482559204,0.0105133056640625,0.004981279373168945,21.694000482559204,1,True,12
1,CatBoost,0.47368421052631576,0.7245508982035929,accuracy,0.009519577026367188,0.0029993057250976562,3.04768967628479,0.009519577026367188,0.0029993057250976562,3.04768967628479,1,True,8
2,NeuralNetFastAI,0.4605263157894737,0.5848303393213573,accuracy,0.019011497497558594,0.014083623886108398,2.418084144592285,0.019011497497558594,0.014083623886108398,2.418084144592285,1,True,3
3,ExtraTreesGini,0.4473684210526316,0.7045908183632734,accuracy,0.1302781105041504,0.04813098907470703,0.6900374889373779,0.1302781105041504,0.04813098907470703,0.6900374889373779,1,True,9
4,LightGBM,0.4407894736842105,0.7365269461077845,accuracy,0.003997325897216797,0.004000186920166016,0.7633435726165771,0.003997325897216797,0.004000186920166016,0.7633435726165771,1,True,5
5,KNeighborsUnif,0.4407894736842105,0.5728542914171657,accuracy,0.022719383239746094,0.018037796020507812,0.004014253616333008,0.022719383239746094,0.018037796020507812,0.004014253616333008,1,True,1
6,LightGBMXT,0.4407894736842105,0.718562874251497,accuracy,0.026999235153198242,0.01416015625,1.446852684020996,0.026999235153198242,0.01416015625,1.446852684020996,1,True,4
7,XGBoost,0.4342105263157895,0.7305389221556886,accuracy,0.04838395118713379,0.004999637603759766,1.0780038833618164,0.04838395118713379,0.004999637603759766,1.0780038833618164,1,True,11
8,WeightedEnsemble_L2,0.4342105263157895,0.7425149700598802,accuracy,0.15027499198913574,0.05713200569152832,3.5720839500427246,0.001998424530029297,0.0,0.11345338821411133,2,True,14
9,LightGBMLarge,0.4276315789473684,0.7225548902195609,accuracy,0.014001131057739258,0.0050008296966552734,2.005249500274658,0.014001131057739258,0.0050008296966552734,2.005249500274658,1,True,13
10,RandomForestEntr,0.4276315789473684,0.7045908183632734,accuracy,0.07205414772033691,0.047672271728515625,0.7263457775115967,0.07205414772033691,0.047672271728515625,0.7263457775115967,1,True,7
11,ExtraTreesEntr,0.42105263157894735,0.7065868263473054,accuracy,0.11315345764160156,0.046121835708618164,0.6027877330780029,0.11315345764160156,0.046121835708618164,0.6027877330780029,1,True,10
12,RandomForestGini,0.4144736842105263,0.7105788423153693,accuracy,0.0710902214050293,0.04809141159057617,0.6708211898803711,0.0710902214050293,0.04809141159057617,0.6708211898803711,1,True,6
13,KNeighborsDist,0.3881578947368421,0.5808383233532934,accuracy,0.026525020599365234,0.0169370174407959,0.0040111541748046875,0.026525020599365234,0.0169370174407959,0.0040111541748046875,1,True,2
