,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,KNeighborsUnif,0.4513888888888889,0.598,accuracy,0.018177270889282227,0.01751542091369629,0.005997419357299805,0.018177270889282227,0.01751542091369629,0.005997419357299805,1,True,1
1,KNeighborsDist,0.4375,0.6,accuracy,0.018988609313964844,0.016983747482299805,0.004016399383544922,0.018988609313964844,0.016983747482299805,0.004016399383544922,1,True,2
2,LightGBMLarge,0.3819444444444444,0.714,accuracy,0.003999948501586914,0.00400233268737793,1.6808419227600098,0.003999948501586914,0.00400233268737793,1.6808419227600098,1,True,13
3,NeuralNetFastAI,0.3680555555555556,0.604,accuracy,0.013621091842651367,0.008000612258911133,2.8518118858337402,0.013621091842651367,0.008000612258911133,2.8518118858337402,1,True,3
4,NeuralNetTorch,0.3194444444444444,0.668,accuracy,0.009998083114624023,0.0057506561279296875,15.480148315429688,0.009998083114624023,0.0057506561279296875,15.480148315429688,1,True,12
5,XGBoost,0.3194444444444444,0.724,accuracy,0.035976409912109375,0.0025849342346191406,0.7605092525482178,0.035976409912109375,0.0025849342346191406,0.7605092525482178,1,True,11
6,LightGBM,0.3125,0.734,accuracy,0.003998517990112305,0.0043981075286865234,0.7535006999969482,0.003998517990112305,0.0043981075286865234,0.7535006999969482,1,True,5
7,WeightedEnsemble_L2,0.3125,0.734,accuracy,0.004998922348022461,0.0053882598876953125,0.8743865489959717,0.0010004043579101562,0.000990152359008789,0.12088584899902344,2,True,14
8,CatBoost,0.2986111111111111,0.722,accuracy,0.011033773422241211,0.0019876956939697266,2.4803295135498047,0.011033773422241211,0.0019876956939697266,2.4803295135498047,1,True,8
9,LightGBMXT,0.2916666666666667,0.702,accuracy,0.01699686050415039,0.009295463562011719,1.0228326320648193,0.01699686050415039,0.009295463562011719,1.0228326320648193,1,True,4
10,ExtraTreesEntr,0.2847222222222222,0.702,accuracy,0.10860013961791992,0.05001497268676758,0.6808500289916992,0.10860013961791992,0.05001497268676758,0.6808500289916992,1,True,10
11,ExtraTreesGini,0.2569444444444444,0.708,accuracy,0.12067461013793945,0.0452878475189209,0.6396710872650146,0.12067461013793945,0.0452878475189209,0.6396710872650146,1,True,9
12,RandomForestEntr,0.25,0.712,accuracy,0.06806421279907227,0.04777193069458008,0.7179996967315674,0.06806421279907227,0.04777193069458008,0.7179996967315674,1,True,7
13,RandomForestGini,0.2361111111111111,0.7,accuracy,0.0815134048461914,0.048979997634887695,0.736581563949585,0.0815134048461914,0.048979997634887695,0.736581563949585,1,True,6
