,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,ExtraTreesGini,0.5894039735099338,0.68,accuracy,0.0790703296661377,0.057637929916381836,0.6151144504547119,0.0790703296661377,0.057637929916381836,0.6151144504547119,1,True,9
1,NeuralNetTorch,0.5827814569536424,0.644,accuracy,0.011004209518432617,0.005645036697387695,9.548421144485474,0.011004209518432617,0.005645036697387695,9.548421144485474,1,True,12
2,ExtraTreesEntr,0.5827814569536424,0.674,accuracy,0.08351516723632812,0.04935503005981445,0.6453800201416016,0.08351516723632812,0.04935503005981445,0.6453800201416016,1,True,10
3,CatBoost,0.5562913907284768,0.728,accuracy,0.008040904998779297,0.001972675323486328,2.545771360397339,0.008040904998779297,0.001972675323486328,2.545771360397339,1,True,8
4,LightGBMLarge,0.5496688741721855,0.686,accuracy,0.0029993057250976562,0.003000974655151367,1.604550838470459,0.0029993057250976562,0.003000974655151367,1.604550838470459,1,True,13
5,WeightedEnsemble_L2,0.5496688741721855,0.74,accuracy,0.17836642265319824,0.12477517127990723,6.152258634567261,0.0030002593994140625,0.0009987354278564453,0.11564326286315918,2,True,14
6,LightGBM,0.543046357615894,0.728,accuracy,0.008000850677490234,0.004908323287963867,0.7575139999389648,0.008000850677490234,0.004908323287963867,0.7575139999389648,1,True,5
7,NeuralNetFastAI,0.5298013245033113,0.586,accuracy,0.010998725891113281,0.021680116653442383,2.35549259185791,0.010998725891113281,0.021680116653442383,2.35549259185791,1,True,3
8,LightGBMXT,0.5298013245033113,0.694,accuracy,0.039530038833618164,0.01926398277282715,1.5599205493927002,0.039530038833618164,0.01926398277282715,1.5599205493927002,1,True,4
9,RandomForestEntr,0.5231788079470199,0.706,accuracy,0.06836628913879395,0.04713249206542969,0.6726889610290527,0.06836628913879395,0.04713249206542969,0.6726889610290527,1,True,7
10,RandomForestGini,0.5231788079470199,0.692,accuracy,0.08500099182128906,0.04705452919006348,0.6463689804077148,0.08500099182128906,0.04705452919006348,0.6463689804077148,1,True,6
11,KNeighborsDist,0.5165562913907285,0.562,accuracy,0.021380186080932617,0.017031431198120117,0.005015850067138672,0.021380186080932617,0.017031431198120117,0.005015850067138672,1,True,2
12,KNeighborsUnif,0.5099337748344371,0.56,accuracy,0.020262718200683594,0.01803445816040039,0.005000114440917969,0.020262718200683594,0.01803445816040039,0.005000114440917969,1,True,1
13,XGBoost,0.5099337748344371,0.724,accuracy,0.04338550567626953,0.0030014514923095703,0.80029296875,0.04338550567626953,0.0030014514923095703,0.80029296875,1,True,11
