,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBMLarge,0.48598130841121495,0.704,accuracy,0.015001296997070312,0.006000518798828125,2.1289639472961426,0.015001296997070312,0.006000518798828125,2.1289639472961426,1,True,13
1,LightGBM,0.4672897196261682,0.716,accuracy,0.003998279571533203,0.005902528762817383,0.7848093509674072,0.003998279571533203,0.005902528762817383,0.7848093509674072,1,True,5
2,CatBoost,0.45794392523364486,0.714,accuracy,0.007020711898803711,0.0010001659393310547,2.5406484603881836,0.007020711898803711,0.0010001659393310547,2.5406484603881836,1,True,8
3,NeuralNetTorch,0.45794392523364486,0.654,accuracy,0.010001182556152344,0.004944562911987305,10.463367462158203,0.010001182556152344,0.004944562911987305,10.463367462158203,1,True,12
4,RandomForestGini,0.45794392523364486,0.686,accuracy,0.06515383720397949,0.049954891204833984,0.7328178882598877,0.06515383720397949,0.049954891204833984,0.7328178882598877,1,True,6
5,RandomForestEntr,0.45794392523364486,0.696,accuracy,0.073699951171875,0.046453237533569336,0.8169515132904053,0.073699951171875,0.046453237533569336,0.8169515132904053,1,True,7
6,XGBoost,0.45794392523364486,0.732,accuracy,0.10152554512023926,0.005998849868774414,1.0657410621643066,0.10152554512023926,0.005998849868774414,1.0657410621643066,1,True,11
7,WeightedEnsemble_L2,0.4485981308411215,0.734,accuracy,0.2410740852355957,0.06802964210510254,1.9473724365234375,0.001998424530029297,0.0009984970092773438,0.11567044258117676,2,True,14
8,KNeighborsDist,0.4392523364485981,0.578,accuracy,0.027991771697998047,0.01707911491394043,0.00501561164855957,0.027991771697998047,0.01707911491394043,0.00501561164855957,1,True,2
9,NeuralNetFastAI,0.42990654205607476,0.574,accuracy,0.014098405838012695,0.009003400802612305,2.392909049987793,0.014098405838012695,0.009003400802612305,2.392909049987793,1,True,3
10,LightGBMXT,0.42990654205607476,0.702,accuracy,0.016411304473876953,0.00799870491027832,1.1155366897583008,0.016411304473876953,0.00799870491027832,1.1155366897583008,1,True,4
11,KNeighborsUnif,0.42990654205607476,0.592,accuracy,0.0371859073638916,0.01703500747680664,0.005014181137084961,0.0371859073638916,0.01703500747680664,0.005014181137084961,1,True,1
12,ExtraTreesGini,0.411214953271028,0.684,accuracy,0.1398334503173828,0.048343658447265625,0.6681880950927734,0.1398334503173828,0.048343658447265625,0.6681880950927734,1,True,9
13,ExtraTreesEntr,0.40186915887850466,0.686,accuracy,0.13755011558532715,0.06103229522705078,0.7659609317779541,0.13755011558532715,0.06103229522705078,0.7659609317779541,1,True,10
