,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,CatBoost,0.7672955974842768,0.704,accuracy,0.008081674575805664,0.0022945404052734375,2.098836660385132,0.008081674575805664,0.0022945404052734375,2.098836660385132,1,True,8
1,LightGBMXT,0.7672955974842768,0.696,accuracy,0.01751232147216797,0.009966135025024414,1.1106820106506348,0.01751232147216797,0.009966135025024414,1.1106820106506348,1,True,4
2,RandomForestGini,0.7672955974842768,0.642,accuracy,0.07199978828430176,0.04850196838378906,0.7006103992462158,0.07199978828430176,0.04850196838378906,0.7006103992462158,1,True,6
3,WeightedEnsemble_L2,0.7672955974842768,0.71,accuracy,0.0853569507598877,0.015259027481079102,4.018578290939331,0.003002166748046875,0.0,0.1172327995300293,2,True,14
4,LightGBMLarge,0.7610062893081762,0.67,accuracy,0.009000062942504883,0.0040013790130615234,1.822199821472168,0.009000062942504883,0.0040013790130615234,1.822199821472168,1,True,13
5,RandomForestEntr,0.7610062893081762,0.65,accuracy,0.07052898406982422,0.06900858879089355,0.7602815628051758,0.07052898406982422,0.06900858879089355,0.7602815628051758,1,True,7
6,NeuralNetTorch,0.7484276729559748,0.642,accuracy,0.009997129440307617,0.006172657012939453,10.6039719581604,0.009997129440307617,0.006172657012939453,10.6039719581604,1,True,12
7,LightGBM,0.7421383647798742,0.698,accuracy,0.00600123405456543,0.004183053970336914,0.7794430255889893,0.00600123405456543,0.004183053970336914,0.7794430255889893,1,True,5
8,XGBoost,0.7421383647798742,0.696,accuracy,0.05676078796386719,0.00299835205078125,0.6918268203735352,0.05676078796386719,0.00299835205078125,0.6918268203735352,1,True,11
9,ExtraTreesGini,0.6981132075471698,0.624,accuracy,0.07552456855773926,0.10753107070922852,0.9207262992858887,0.07552456855773926,0.10753107070922852,0.9207262992858887,1,True,9
10,ExtraTreesEntr,0.6981132075471698,0.634,accuracy,0.1584615707397461,0.05022263526916504,0.6764464378356934,0.1584615707397461,0.05022263526916504,0.6764464378356934,1,True,10
11,KNeighborsUnif,0.6792452830188679,0.558,accuracy,0.024040699005126953,0.016016483306884766,0.006002902984619141,0.024040699005126953,0.016016483306884766,0.006002902984619141,1,True,1
12,KNeighborsDist,0.6163522012578616,0.538,accuracy,0.02200460433959961,0.01801896095275879,0.004999876022338867,0.02200460433959961,0.01801896095275879,0.004999876022338867,1,True,2
13,NeuralNetFastAI,0.6037735849056604,0.586,accuracy,0.014992713928222656,0.01902627944946289,2.639146089553833,0.014992713928222656,0.01902627944946289,2.639146089553833,1,True,3
