,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBMLarge,0.725752508361204,0.67,accuracy,0.015710830688476562,0.005963802337646484,1.9487311840057373,0.015710830688476562,0.005963802337646484,1.9487311840057373,1,True,13
1,LightGBM,0.7224080267558528,0.708,accuracy,0.014713764190673828,0.007012367248535156,0.8527367115020752,0.014713764190673828,0.007012367248535156,0.8527367115020752,1,True,5
2,WeightedEnsemble_L2,0.7090301003344481,0.712,accuracy,0.02818012237548828,0.009011268615722656,4.711686849594116,0.0034666061401367188,0.0,0.1178293228149414,2,True,14
3,CatBoost,0.705685618729097,0.71,accuracy,0.009999752044677734,0.0019989013671875,3.7411208152770996,0.009999752044677734,0.0019989013671875,3.7411208152770996,1,True,8
4,RandomForestGini,0.705685618729097,0.66,accuracy,0.11736273765563965,0.04990816116333008,0.6761026382446289,0.11736273765563965,0.04990816116333008,0.6761026382446289,1,True,6
5,RandomForestEntr,0.6989966555183946,0.662,accuracy,0.08250594139099121,0.05889606475830078,0.6159875392913818,0.08250594139099121,0.05889606475830078,0.6159875392913818,1,True,7
6,XGBoost,0.6889632107023411,0.692,accuracy,0.05139923095703125,0.004000663757324219,0.9915623664855957,0.05139923095703125,0.004000663757324219,0.9915623664855957,1,True,11
7,ExtraTreesGini,0.68561872909699,0.64,accuracy,0.09533023834228516,0.09884452819824219,0.656029224395752,0.09533023834228516,0.09884452819824219,0.656029224395752,1,True,9
8,ExtraTreesEntr,0.6755852842809364,0.644,accuracy,0.08890748023986816,0.05811190605163574,0.5818243026733398,0.08890748023986816,0.05811190605163574,0.5818243026733398,1,True,10
9,LightGBMXT,0.6622073578595318,0.686,accuracy,0.022194623947143555,0.008000612258911133,0.8730649948120117,0.022194623947143555,0.008000612258911133,0.8730649948120117,1,True,4
10,NeuralNetTorch,0.6287625418060201,0.594,accuracy,0.008997917175292969,0.005000114440917969,5.197410345077515,0.008997917175292969,0.005000114440917969,5.197410345077515,1,True,12
11,NeuralNetFastAI,0.6153846153846154,0.562,accuracy,0.022993803024291992,0.009023189544677734,2.3110105991363525,0.022993803024291992,0.009023189544677734,2.3110105991363525,1,True,3
12,KNeighborsUnif,0.568561872909699,0.538,accuracy,0.0206148624420166,0.01799297332763672,0.0050046443939208984,0.0206148624420166,0.01799297332763672,0.0050046443939208984,1,True,1
13,KNeighborsDist,0.5652173913043478,0.532,accuracy,0.018436908721923828,0.020025253295898438,0.007287025451660156,0.018436908721923828,0.020025253295898438,0.007287025451660156,1,True,2
