,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,CatBoost,0.7424749163879598,0.714,accuracy,0.007079601287841797,0.002993345260620117,3.7981619834899902,0.007079601287841797,0.002993345260620117,3.7981619834899902,1,True,8
1,LightGBMXT,0.7190635451505016,0.694,accuracy,0.021945476531982422,0.008001565933227539,1.1106736660003662,0.021945476531982422,0.008001565933227539,1.1106736660003662,1,True,4
2,RandomForestGini,0.7190635451505016,0.712,accuracy,0.07875299453735352,0.06206631660461426,0.7236056327819824,0.07875299453735352,0.06206631660461426,0.7236056327819824,1,True,6
3,RandomForestEntr,0.7190635451505016,0.704,accuracy,0.08263397216796875,0.0470731258392334,0.6949329376220703,0.08263397216796875,0.0470731258392334,0.6949329376220703,1,True,7
4,XGBoost,0.7123745819397993,0.716,accuracy,0.03681302070617676,0.002000093460083008,0.6883409023284912,0.03681302070617676,0.002000093460083008,0.6883409023284912,1,True,11
5,LightGBMLarge,0.7090301003344481,0.712,accuracy,0.017405271530151367,0.004502058029174805,2.0313868522644043,0.017405271530151367,0.004502058029174805,2.0313868522644043,1,True,13
6,LightGBM,0.6889632107023411,0.728,accuracy,0.021510839462280273,0.009999513626098633,1.2559685707092285,0.021510839462280273,0.009999513626098633,1.2559685707092285,1,True,5
7,WeightedEnsemble_L2,0.6889632107023411,0.728,accuracy,0.022513151168823242,0.010965824127197266,1.3796610832214355,0.0010023117065429688,0.0009663105010986328,0.12369251251220703,2,True,14
8,ExtraTreesGini,0.6588628762541806,0.654,accuracy,0.09491539001464844,0.08049583435058594,0.8371944427490234,0.09491539001464844,0.08049583435058594,0.8371944427490234,1,True,9
9,ExtraTreesEntr,0.6521739130434783,0.674,accuracy,0.09328460693359375,0.0713658332824707,0.7974975109100342,0.09328460693359375,0.0713658332824707,0.7974975109100342,1,True,10
10,KNeighborsDist,0.5986622073578596,0.572,accuracy,0.036112308502197266,0.018276453018188477,0.0049991607666015625,0.036112308502197266,0.018276453018188477,0.0049991607666015625,1,True,2
11,NeuralNetTorch,0.5852842809364549,0.594,accuracy,0.008999109268188477,0.0059909820556640625,6.73581600189209,0.008999109268188477,0.0059909820556640625,6.73581600189209,1,True,12
12,NeuralNetFastAI,0.5852842809364549,0.552,accuracy,0.015018701553344727,0.014777421951293945,2.1869916915893555,0.015018701553344727,0.014777421951293945,2.1869916915893555,1,True,3
13,KNeighborsUnif,0.5852842809364549,0.562,accuracy,0.01932692527770996,0.017558813095092773,0.004961967468261719,0.01932692527770996,0.017558813095092773,0.004961967468261719,1,True,1
