,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,RandomForestEntr,0.7157190635451505,0.704,accuracy,0.07723450660705566,0.0485234260559082,0.7719314098358154,0.07723450660705566,0.0485234260559082,0.7719314098358154,1,True,7
1,RandomForestGini,0.705685618729097,0.698,accuracy,0.09872913360595703,0.0507047176361084,0.6408889293670654,0.09872913360595703,0.0507047176361084,0.6408889293670654,1,True,6
2,LightGBMLarge,0.7023411371237458,0.714,accuracy,0.13056230545043945,0.047786712646484375,4.302870273590088,0.13056230545043945,0.047786712646484375,4.302870273590088,1,True,13
3,ExtraTreesEntr,0.6956521739130435,0.664,accuracy,0.09592890739440918,0.10959458351135254,0.6345393657684326,0.09592890739440918,0.10959458351135254,0.6345393657684326,1,True,10
4,XGBoost,0.6923076923076923,0.686,accuracy,0.05822944641113281,0.004996061325073242,1.129927158355713,0.05822944641113281,0.004996061325073242,1.129927158355713,1,True,11
5,ExtraTreesGini,0.6923076923076923,0.648,accuracy,0.10583186149597168,0.04998159408569336,0.655942440032959,0.10583186149597168,0.04998159408569336,0.655942440032959,1,True,9
6,WeightedEnsemble_L2,0.6923076923076923,0.728,accuracy,0.4223644733428955,0.1910109519958496,8.696507692337036,0.006997346878051758,0.001001119613647461,0.10181713104248047,2,True,14
7,LightGBMXT,0.68561872909699,0.696,accuracy,0.05324435234069824,0.017518281936645508,1.9002737998962402,0.05324435234069824,0.017518281936645508,1.9002737998962402,1,True,4
8,LightGBM,0.6789297658862876,0.706,accuracy,0.015498876571655273,0.0060007572174072266,0.9591233730316162,0.015498876571655273,0.0060007572174072266,0.9591233730316162,1,True,5
9,CatBoost,0.6688963210702341,0.696,accuracy,0.012578964233398438,0.0020024776458740234,3.347644329071045,0.012578964233398438,0.0020024776458740234,3.347644329071045,1,True,8
10,NeuralNetTorch,0.6053511705685619,0.574,accuracy,0.012998580932617188,0.010842561721801758,4.473083972930908,0.012998580932617188,0.010842561721801758,4.473083972930908,1,True,12
11,NeuralNetFastAI,0.5886287625418061,0.574,accuracy,0.01500082015991211,0.00754547119140625,2.107980489730835,0.01500082015991211,0.00754547119140625,2.107980489730835,1,True,3
12,KNeighborsDist,0.5451505016722408,0.542,accuracy,0.020032405853271484,0.017798185348510742,0.007026195526123047,0.020032405853271484,0.017798185348510742,0.007026195526123047,1,True,2
13,KNeighborsUnif,0.5250836120401338,0.528,accuracy,0.03299522399902344,0.020199060440063477,0.004549264907836914,0.03299522399902344,0.020199060440063477,0.004549264907836914,1,True,1
