,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBM,0.7357859531772575,0.69,accuracy,0.008999824523925781,0.005749702453613281,0.7894103527069092,0.008999824523925781,0.005749702453613281,0.7894103527069092,1,True,5
1,RandomForestEntr,0.7123745819397993,0.686,accuracy,0.07692313194274902,0.046527862548828125,0.6817681789398193,0.07692313194274902,0.046527862548828125,0.6817681789398193,1,True,7
2,RandomForestGini,0.7123745819397993,0.688,accuracy,0.08251333236694336,0.036283016204833984,0.5949437618255615,0.08251333236694336,0.036283016204833984,0.5949437618255615,1,True,6
3,LightGBMLarge,0.6923076923076923,0.69,accuracy,0.00799870491027832,0.004445314407348633,1.746778964996338,0.00799870491027832,0.004445314407348633,1.746778964996338,1,True,13
4,ExtraTreesGini,0.6923076923076923,0.656,accuracy,0.11076498031616211,0.07256078720092773,0.6121892929077148,0.11076498031616211,0.07256078720092773,0.6121892929077148,1,True,9
5,CatBoost,0.6889632107023411,0.674,accuracy,0.008999109268188477,0.0009694099426269531,1.7334094047546387,0.008999109268188477,0.0009694099426269531,1.7334094047546387,1,True,8
6,LightGBMXT,0.6789297658862876,0.666,accuracy,0.01700735092163086,0.009000301361083984,0.9199135303497314,0.01700735092163086,0.009000301361083984,0.9199135303497314,1,True,4
7,ExtraTreesEntr,0.6789297658862876,0.662,accuracy,0.09344649314880371,0.03787994384765625,0.6042559146881104,0.09344649314880371,0.03787994384765625,0.6042559146881104,1,True,10
8,WeightedEnsemble_L2,0.6789297658862876,0.718,accuracy,0.2253737449645996,0.0904085636138916,2.4271717071533203,0.003000020980834961,0.0,0.11230707168579102,2,True,14
9,XGBoost,0.6722408026755853,0.702,accuracy,0.052004098892211914,0.0060007572174072266,1.0288405418395996,0.052004098892211914,0.0060007572174072266,1.0288405418395996,1,True,11
10,NeuralNetTorch,0.6321070234113713,0.624,accuracy,0.012506723403930664,0.00562596321105957,12.226704835891724,0.012506723403930664,0.00562596321105957,12.226704835891724,1,True,12
11,NeuralNetFastAI,0.5585284280936454,0.57,accuracy,0.01600027084350586,0.013039827346801758,2.065492630004883,0.01600027084350586,0.013039827346801758,2.065492630004883,1,True,3
12,KNeighborsDist,0.5418060200668896,0.53,accuracy,0.019867420196533203,0.016271591186523438,0.005054950714111328,0.019867420196533203,0.016271591186523438,0.005054950714111328,1,True,2
13,KNeighborsUnif,0.5217391304347826,0.542,accuracy,0.022072553634643555,0.017958879470825195,0.004090070724487305,0.022072553634643555,0.017958879470825195,0.004090070724487305,1,True,1
