Participant,Level,Label,Pupil Diameter Max,Pupil Diameter Min,Pupil Diameter Mean,Blink Count,Blink Duration Max,Blink Duration Mean,Fixation Count,Fixation Duration Max,Fixation Duration Min,Fixation Duration Mean,Fixation Dispersion Max,Fixation Dispersion Min,Fixation Dispersion Mean,Saccade Count,Saccade Duration Max,Saccade Duration Min,Saccade Duration Mean,Saccade Amplitude Max,Saccade Amplitude Min,Saccade Amplitude Mean,Saccade Peak Velocity Max,Saccade Peak Velocity Min,Saccade Peak Velocity Mean,Saccade Peak Acceleration Max,Saccade Peak Acceleration Min,Saccade Peak Acceleration Mean,Saccade Peak Deceleration Max,Saccade Peak Deceleration Min,Saccade Peak Deceleration Mean,Saccade Direction Max,Saccade Direction Min,Saccade Direction Mean
1030,1,1,5.0,2.6700000762939453,4.02047000169754,61,0.22000000000002728,0.09072727272727187,308,860.0,60.0,532.9042207792207,2.12963476680998,0.178162335047275,0.7873815920270937,114,380.0,20.0,144.56140350877192,38.4748533193128,1.11115616228815,12.423253336314461,580.854341615509,32.9792342023181,222.90855112929438,17012.7434549372,217.556986072875,5614.815206812858,-353.781891839516,-19933.1411397402,-6152.328078798581,351.218837265615,72.4061373990286,202.80139078267624
1030,2,3,5.539999961853027,3.380000114440918,4.59684000658989,27,0.1600000000000108,0.07000000000000502,389,2119.0,60.0,1031.7223650385604,1.08681769438063,0.187628689164585,0.7556735684665415,100,200.0,20.0,135.585,21.564809384741,0.75051265915269,8.31875141447779,336.015609360294,30.3258495768809,144.85698458804285,6863.21388069548,138.234244469589,3111.4467356048176,-382.800564888197,-7661.33421902956,-3264.866549580292,308.453709216706,59.1675187172076,159.43364505531054
1030,2,3,5.929999828338623,4.019999980926514,5.228009993553162,19,0.07899999999997931,0.03414285714284964,359,1379.0,60.0,822.2980501392758,1.71021681715893,0.150013628061124,1.022367033349061,137,420.0,20.0,221.86131386861314,30.2987241371704,0.722105281764961,15.435298748656878,330.434008443969,32.188235587967,201.32260772394977,8822.25404956138,364.424026158563,4569.807589280904,-291.651428530178,-8919.20465079019,-4111.703649971296,357.428859798157,11.0409401803241,204.4764381728814
1030,2,4,6.0,3.6099998950958248,5.338480003118515,41,0.21999999999999886,0.07088888888888316,303,1079.0,60.0,523.3069306930693,1.81868870428991,0.0877669906156167,0.8476897462158632,141,279.0,20.0,142.41843971631207,19.633201370564,0.629233923886051,10.076981668290898,367.354086935688,31.1807082575556,181.62292196544198,10050.6187742548,233.968816207962,3868.115758328099,-6.19197371016647,-9131.83160354907,-4486.613636977001,344.845931949687,0.0,151.9124217621919
1030,2,3,6.130000114440918,4.9699997901916495,5.558659998893738,14,0.0800000000000125,0.03600000000000705,280,819.0,60.0,421.5285714285714,1.09087818213166,0.131807986812587,0.5320970638171163,177,240.0,20.0,129.78813559322035,18.6609466410256,0.125847999049338,5.167363977498563,381.520084750443,31.2162765237466,165.92999633541314,10050.6187742548,223.90471100702,3946.736478294847,-77.6318398602218,-11545.1781279868,-4356.0214345321365,351.823802901555,0.154020541672304,189.67649643316895
1030,2,3,6.380000114440918,3.5199999809265137,5.399009998559952,33,0.09999999999999432,0.07428571428571575,269,1079.0,60.0,476.98698884758363,1.16318037119906,0.0850776463693454,0.6942414232480161,161,540.0,20.0,207.56521739130434,18.9967365003182,0.425191181659176,7.103588464673879,1068.19327450621,30.9109758810841,322.5973603085013,28393.7096584603,366.191520528394,7858.161379270316,-70.6202482519561,-32451.1235100989,-8944.46482857285,357.436229788535,43.451842301022,178.31276335702725
1030,2,4,6.099999904632568,4.039999961853027,5.450739989757539,13,0.0800000000000125,0.045000000000001705,307,1479.0,60.0,965.5928338762214,1.45114710258091,0.0823382819773219,0.7419252671264878,159,280.0,20.0,138.44025157232704,19.8039867193304,0.410895057340146,7.933095028419168,374.932055938193,31.1093244259166,178.89105239165406,10235.1180664451,218.218193533279,4414.897602253817,-37.5808423151732,-10343.6000023541,-4186.390378399048,350.885824945209,14.4359749789752,191.55686705065065
1030,2,4,6.010000228881836,4.039999961853027,5.415240002632141,18,0.07999999999998408,0.02499999999999858,278,1119.5,60.0,522.7661870503597,1.35969241589551,0.0953702549406514,0.7047537502338076,188,260.0,20.0,152.0159574468085,23.5937929468837,0.464488295512644,8.98297341270648,302.658059929981,31.4064784720145,181.66700110124904,8286.31574177052,91.0989704669081,3750.0448149462686,-21.702031825464,-6778.32966316678,-3764.5004259734746,356.126510275655,30.8465874121486,186.05074235747483
1030,2,3,6.039999961853027,3.5,5.366880003213883,70,0.43899999999999295,0.09658333333333502,263,1899.0,60.0,985.5342205323194,1.08086814869046,0.22056429927692,0.7740272871881355,176,440.0,19.5,183.32954545454547,30.3402584597738,1.13312305512185,9.307012760907055,1133.87772018512,33.2758425670797,288.37023689385666,8721.46061200611,299.82768879327,3886.0866607125035,-242.611791080006,-31225.8795877953,-7933.616659166576,358.739481666391,1.2188752351313,192.582442434051
1030,2,3,6.190000057220459,4.139999866485596,5.528470002174378,24,0.09999999999999432,0.059999999999997534,336,1779.0,60.0,844.7678571428571,1.41304613407947,0.13123288333741,0.8980746099676282,124,399.0,20.0,154.03225806451613,16.9920971809789,0.109329765969934,6.616851883935416,357.878181690108,30.5306812146812,171.58974061312978,8463.67191381844,233.646324179092,3602.61137600199,-17.1187425890015,-10132.0821194299,-3768.5603225670443,350.200151331133,1.50743575877462,172.21185483299723
1030,2,3,6.119999885559082,3.809999942779541,5.356230003118515,62,0.2400000000000091,0.10400000000000205,207,1080.0,60.0,469.7536231884058,1.51287139391819,0.0957286071227593,0.7123403993813798,207,380.0,20.0,156.31642512077295,30.4601187342771,0.716288610763807,7.337213150573612,453.526599564515,30.6311600402603,153.8641392683474,12421.1058348433,108.531212259299,3388.8721437289187,-20.1718410612216,-12556.7582011473,-3372.1333182131752,359.356254285825,5.97156589779642,155.78500916975702
1030,2,4,6.260000228881836,4.239999771118164,5.551509999275208,34,0.10000000000002274,0.05555555555556503,321,1119.0,60.0,585.2866043613707,1.51287139391819,0.200246135453683,0.8507473756797929,130,340.0,20.0,151.33076923076922,22.4100221119598,0.170252736900694,10.541192824186261,364.085843342138,31.0849763206665,182.33023458601613,8843.35100118386,245.230092214685,4004.5554154734245,-29.9958989495323,-8440.84160562776,-3872.574870046533,357.859098633677,23.7026459509662,155.65160131728092
1030,2,3,6.130000114440918,3.799999952316284,5.459550002574921,41,0.1599999999999966,0.0711111111111096,193,900.0,60.0,345.860103626943,1.32037937993946,0.0587629961999148,0.6025961982354032,244,320.0,19.5,148.952868852459,28.961422653211,0.0488937696030263,12.065888542324505,620.300513661087,30.3287589028079,207.4887278458174,19628.7095623509,381.526748107662,4657.004945876155,-22.5201663803638,-19430.1075644912,-4015.9070449035808,355.430997254939,6.78897457443887,158.33091483123272
1030,2,3,6.119999885559082,4.309999942779541,5.498560000419617,17,0.0800000000000125,0.04800000000000182,313,900.0,79.0,425.0111821086262,1.21204851710312,0.0936908966802808,0.6402061359265493,154,280.0,20.0,136.36363636363637,21.0079130594678,0.590021285336959,6.413704910639258,346.432445471225,30.1296788023265,178.6681963876527,8482.49833539704,138.245444389499,4034.6271064734533,-43.8631717834461,-8181.28088056714,-4117.153694248175,357.954591511113,2.94404634998763,170.75534287335253
1030,2,3,6.190000057220459,3.700000047683716,5.455799993276596,45,0.2400000000000091,0.09249999999999758,235,539.0,60.0,303.11914893617023,1.50891252305909,0.0783826680057042,0.7083562251144471,182,239.5,20.0,112.62637362637362,22.2366066337921,0.394192641852108,6.9848588470601785,889.623783304684,30.221660618126,172.5093699530996,31616.5147718001,329.792897544472,4239.140684485889,-11.3708788907871,-7396.68510375574,-2643.93541837517,353.615836060488,1.47827265668891,145.41037644883468
1030,2,3,6.130000114440918,3.630000114440918,5.436210011005402,47,0.18000000000000682,0.1142857142857159,199,999.0,60.0,416.90954773869345,1.01108822937725,0.0905483900521042,0.7014697475437456,226,419.0,20.0,193.47345132743362,43.7816465284297,0.623269604873858,10.144945846890394,1199.41275950075,30.5015594961735,256.88165422300244,32022.765730733,95.3724013741214,6114.2553788730365,-1.15389512766413,-29573.9101685236,-6869.808944897329,344.041328895535,3.31094151461141,183.1430331869536
1030,2,3,6.199999809265137,2.900000095367432,5.439340003252029,68,0.3190000000000168,0.08453846153844762,181,1059.0,60.0,484.6795580110497,1.4301788585525,0.158774013201044,0.7781188912406406,224,560.0,19.5,178.859375,27.2879222209784,0.681222786343185,10.062397480076763,1164.94388917906,30.7628694434529,191.39931871230834,45468.7978404295,72.6999385974589,4807.885938045651,-3.96555091850388,-8453.53176697109,-3374.897045285955,359.37040139159,1.23863467089687,153.68685446810562
1030,2,2,6.400000095367432,3.3499999046325684,5.599760000467301,54,0.3199999999999932,0.07809090909090731,156,300.0,60.0,170.42307692307693,1.22195025731157,0.106473807278935,0.6135342421495505,263,320.0,20.0,148.3079847908745,47.9247448097558,0.13165045374475,8.300495978187785,865.227313103621,30.4488599739785,210.1198909687083,20633.5442921854,72.4088327352362,4614.233492421951,-55.3153924181288,-22351.5676207839,-5031.404065713355,356.398004097433,3.4188014949538,165.48350823603587
1030,2,2,6.269999980926514,3.950000047683716,5.670789998769759,21,0.07999999999998408,0.026666666666667678,235,999.0,60.0,446.12340425531914,1.20789829192852,0.12729080476747,0.582124448072842,218,360.0,20.0,147.44954128440367,21.8765707982098,0.13165045374475,10.764661662676858,318.302629100724,31.1087703720385,176.03522809822914,9137.0870504618,202.385671097268,3950.2566030385497,-30.3457439667252,-7764.21884582579,-3697.0424608705202,348.143252722605,2.48955292199916,156.0030618143671
1030,3,4,5.090000152587891,3.140000104904175,4.339110010623932,24,0.1599999999999966,0.07599999999999625,338,1319.0,80.0,861.3786982248521,1.45762252432709,0.30084255635431,0.931102612363805,129,679.0,20.0,342.83720930232556,21.0453439268423,0.674168025484894,9.83561184833794,508.626679489074,31.5373902942408,279.296323582405,7983.93499611888,395.465756106042,5380.309795407431,-96.6278925304305,-9118.41575623292,-5018.076284005512,338.614272068072,66.9664736953818,169.90628400074414
1030,3,5,5.940000057220459,4.03000020980835,5.131970005512237,12,0.0800000000000125,0.060000000000002274,437,2818.0,60.0,1837.3649885583525,2.40690062705634,0.217105691899699,1.6751060022236648,42,100.0,20.0,65.54761904761905,10.564708113995,0.657791209309359,4.263966717224233,338.383943047203,32.9472879370827,113.5523625698969,6637.70687884032,129.422006387639,1776.056839172403,-43.033138761615,-10134.0285231368,-2459.557190886773,315.369645061847,54.8193006387579,214.54422028933973
1030,3,6,6.019999980926514,4.75,5.412170006752014,6,0.03999999999999204,0.020000000000000757,369,959.0,60.0,483.76964769647697,1.76279563198846,0.0162979240801537,0.7489208210926713,118,259.0,20.0,109.70338983050847,21.8630498821553,0.122234385064241,6.457481306977564,313.120183534367,30.759587583145,123.67063306256125,7209.57716555444,125.299375617607,2420.588958057436,-56.7643908075819,-7637.60924361705,-3005.7993347596525,355.333141628561,34.9256672698973,190.89243649731614
1030,3,6,6.050000190734863,3.150000095367432,5.467130009412766,22,0.21999999999999886,0.06799999999998932,294,1019.0,79.5,568.328231292517,1.22574974605312,0.0727012240034335,0.6847548243349766,165,320.0,20.0,151.03030303030303,43.4060584630476,0.587992007060529,10.599008879022184,409.906958337163,30.130979531261,144.70826331137516,7264.71424105607,179.467311444796,3075.3632133352166,-210.975383884819,-10950.7501078206,-2729.7344839878865,330.21258286862,1.68468431789648,164.20942666588815
1030,3,6,6.179999828338623,3.910000085830689,5.450639996290207,23,0.14000000000001478,0.05666666666667671,329,3058.0,60.0,1642.528875379939,1.87845383164105,0.15353811849508,1.212469503136563,127,360.0,20.0,141.7795275590551,23.7013455903722,0.407975719673251,8.296464710281649,444.503836230037,33.7739471443953,139.92726930226726,19395.0467252666,255.373288759695,3988.33567063211,-39.3340252032502,-6550.57202183675,-2244.739380223563,354.999355402442,22.5205656028968,211.52862881881734
1030,3,6,6.110000133514404,3.990000009536743,5.499760002374649,25,0.19999999999998863,0.10499999999999687,344,2079.0,60.0,980.9956395348837,1.06990079030727,0.130446985403763,0.745653219536811,118,259.0,19.5,115.8177966101695,23.3758109587288,0.679246041483374,8.084326998745393,438.694774060903,31.7284937246553,127.43207704029645,15104.7005374622,46.9323999554714,2823.883400946146,-43.454977237224,-5895.08517990566,-2143.629797198003,359.413874364752,28.4110954283816,200.380660157535
1030,3,5,6.239999771118164,4.059999942779541,5.513369999885559,4,0.05999999999997385,0.05999999999997385,343,1240.0,60.0,517.7638483965014,1.25315415730071,0.126505859763152,0.7831431006578077,131,220.0,20.0,102.99236641221374,27.2829758881237,0.770162326790964,7.125252342953833,320.436340913261,30.328528873239,119.75299553980685,5373.3679425646,206.74327449535,2550.943156067307,-4.71109091046955,-6853.24293992728,-2746.8390415299627,341.939528063801,62.9534830170837,183.9530922344445
1030,3,5,6.340000152587891,4.320000171661377,5.713660001754761,24,0.20000000000001705,0.10000000000000142,268,699.0,60.0,428.5970149253731,1.17463004915089,0.252695442744676,0.6670782736666004,185,379.0,20.0,175.7891891891892,21.1145533427992,0.0386539197139082,6.937837903237226,1199.01923820619,33.2137995722391,226.06038359499337,12337.6003599752,504.852964779713,4125.689486657924,-123.533568218588,-26387.9693673944,-4902.565228024843,357.950935578275,13.3487271132874,191.02235205010368
1030,3,6,6.309999942779541,3.940000057220459,5.751199998378754,5,0.060000000000002274,0.030000000000001137,309,700.0,60.0,348.71035598705504,1.49196461375124,0.0900082097443332,0.7533124583237213,164,180.0,19.5,89.48475609756098,24.4515079760149,0.759417937564459,6.210720113339537,308.179667358455,31.7781741033036,114.71484114228979,6165.54678118741,128.079756261566,2669.673143883189,-14.3706559921217,-7027.71220993744,-2372.61781699037,345.398727714166,5.48359044446443,189.94230421050742
1030,3,5,6.369999885559082,4.360000133514404,5.685270004749298,27,0.19999999999998863,0.11500000000000199,278,1159.0,60.0,363.3956834532374,1.21658888919522,0.145864066456269,0.7150014393769992,174,300.0,20.0,132.1551724137931,23.7699834260204,0.767636317657805,7.1052131038161015,373.415280526422,30.1017779279774,133.29800175650513,7651.07008989417,110.699563310907,2847.8686680424157,-9.89337816491513,-7819.90602158216,-2549.48044010707,358.876697285925,6.20344790169184,191.1907979129292
1030,3,6,6.489999771118164,2.880000114440918,5.6482199945449825,6,0.060000000000002274,0.04000000000000625,282,1159.0,60.0,427.96276595744683,1.44396931678942,0.0515385580981802,0.7364659803632939,187,260.0,19.5,137.6096256684492,24.84385449813,0.774032396182879,7.500109360937831,433.559215085084,30.5445699720762,127.25220686530426,10390.9568766515,178.103291840106,3272.459484642894,-29.044988960834,-7985.16563053773,-2349.2506759094213,343.033851891464,8.71143755195038,163.10340951528752
1030,3,6,6.440000057220459,4.579999923706056,5.782119997024536,3,0.020000000000010232,0.010000000000005116,303,959.0,60.0,364.53300330033005,1.53249320842854,0.155044483261895,0.7494122304897727,174,220.0,20.0,114.60344827586206,21.8814333505006,0.482165119882314,6.34313473091752,338.001274744592,30.5274550550552,125.06971893173383,6781.3215111069,215.757195160948,2824.675673915486,-22.4532312683152,-6802.94551293929,-2741.985064005712,358.223955746641,1.13218027513131,199.02982384439784
1030,3,6,6.360000133514404,4.489999771118164,5.706610007286072,11,0.12000000000000455,0.0899999999999892,281,1200.0,60.0,512.5693950177936,1.20578420491254,0.155685606436007,0.7426130097534793,194,340.0,19.5,169.0798969072165,24.9315822720943,1.5356901736673,9.649231170522096,396.002041312236,30.929424400186,155.85903817189828,11001.5247328458,228.702640315204,3593.789250231002,-15.7844980029239,-12038.0349517881,-3415.993474602824,351.777186109425,10.6763556826959,149.6529714956289
1030,3,6,6.400000095367432,3.200000047683716,5.621199993848801,54,0.30000000000001137,0.13428571428571395,233,860.0,80.0,359.40128755364805,0.920244494279253,0.289529610369383,0.6129005762792354,175,520.0,20.0,169.87428571428572,18.5322540383807,0.436290917584926,7.769405440911942,549.821415537483,30.9624251070651,179.66680582436615,13858.594337845,249.86247374874,3996.668496177676,-88.711601204848,-15722.7860257629,-4012.802520606874,354.167436254809,7.1250163489018,208.80798816567705
1030,3,6,6.4699997901916495,4.449999809265137,5.727019999980927,24,0.2599999999999909,0.14000000000000531,289,620.0,60.0,323.5726643598616,1.50575068564105,0.165518123812471,0.7800426714793833,178,380.0,20.0,153.23595505617976,24.1902437437223,0.235122293446966,7.942833742112961,317.033510944667,30.0640655615592,134.4578448549853,5270.58429403136,222.310431121292,2526.9256582321627,-60.2487926354126,-6507.30004247267,-2955.2244280615423,350.869823517721,1.10170611520638,169.12337620545517
1030,3,6,6.4099998474121085,3.75,5.728410001754761,6,0.060000000000002274,0.03999999999999204,232,380.0,60.0,186.69612068965517,0.98784885406274,0.0742265901962013,0.5032834179457097,224,260.0,20.0,117.41071428571429,13.9691198048032,0.84189529572247,5.877852847909593,466.741264461547,30.2384600158311,110.96810444362718,15132.8559675886,24.5744384861393,2811.6515191451995,-3.55719268489061,-5366.12390939403,-1986.0516571612068,358.625165219431,4.45117400288658,172.99001375676542
1030,3,6,6.550000190734863,5.0,5.727550011634827,20,0.18000000000000682,0.07999999999998408,234,799.0,60.0,320.2521367521368,1.77001231096848,0.0873878659209159,0.7967972734044261,226,340.0,20.0,143.13274336283186,17.5389673703557,0.427993104830823,6.3662339267611925,442.410040684098,30.4863185206203,131.2333266662216,8697.43217832415,195.321445357263,3078.025114944641,-1.63143377507708,-9741.55030722868,-2863.3019333975453,359.125323228879,13.650419134757,217.37376080315795
1030,3,6,6.4099998474121085,4.539999961853027,5.65216999912262,16,0.060000000000002274,0.03316666666665924,233,520.0,60.0,225.78969957081546,1.5274128446677,0.0620606402963101,0.661648499767137,234,299.5,20.0,140.8653846153846,24.1952519425303,0.596067667316358,7.946734220997717,387.888475691277,31.7776833661818,154.0888037426576,9546.12909493609,212.469926118836,3704.7369571141767,-24.857369134098,-7004.25538093497,-3291.646448105305,355.631722565412,1.9198101299555,169.43276240898072
1030,4,3,5.0,2.869999885559082,4.3849299929142,24,0.28000000000000114,0.10000000000000142,213,3338.0,60.0,2732.725352112676,2.84733810612713,0.221974817253267,2.458854516780958,124,359.0,20.0,187.82258064516128,23.0794192478967,1.45497369875706,10.71169305582717,428.351872280208,30.0686448595963,199.88634900742412,14359.3672979078,33.4346705687544,5362.255336910503,-1.4272488681712,-11730.9550177737,-4766.79052512086,323.041598962846,18.9581834051062,187.88692795764177
1030,4,5,5.0,3.25,4.339200009584427,24,0.0800000000000125,0.03987499999999855,273,3338.0,60.0,633.2564102564103,2.84733810612713,0.043120252258203,0.7401927996097607,166,180.0,20.0,98.24397590361446,26.3384271655693,0.227368887180183,8.168253156243992,357.249520314192,30.2017607689047,132.2020053344143,8056.39212814421,230.526046293078,3014.0687190136405,-22.287537828085,-9526.47300873991,-2947.869696233666,347.31961650818,2.36950806425529,144.95470197489757
1030,4,6,5.0,2.2799999713897705,4.6290000019073485,13,0.0800000000000125,0.03180000000000973,93,380.0,60.0,194.19354838709677,1.23226046703928,0.241315921509406,0.6070841331575272,81,180.0,19.5,87.56172839506173,15.4426405409694,0.872055376299093,5.5941794925258925,539.330896726826,30.9771139246918,138.50830656062922,10200.1417573552,523.46907089715,2451.983188842178,-82.0463676806288,-12453.2143290264,-3290.8777327075995,347.550003492193,39.1554341226132,187.51452077560646
