Participant,Level,Label,Pupil Diameter Max,Pupil Diameter Min,Pupil Diameter Mean,Blink Count,Blink Duration Max,Blink Duration Mean,Fixation Count,Fixation Duration Max,Fixation Duration Min,Fixation Duration Mean,Fixation Dispersion Max,Fixation Dispersion Min,Fixation Dispersion Mean,Saccade Count,Saccade Duration Max,Saccade Duration Min,Saccade Duration Mean,Saccade Amplitude Max,Saccade Amplitude Min,Saccade Amplitude Mean,Saccade Peak Velocity Max,Saccade Peak Velocity Min,Saccade Peak Velocity Mean,Saccade Peak Acceleration Max,Saccade Peak Acceleration Min,Saccade Peak Acceleration Mean,Saccade Peak Deceleration Max,Saccade Peak Deceleration Min,Saccade Peak Deceleration Mean,Saccade Direction Max,Saccade Direction Min,Saccade Direction Mean
1030,1,2,5.0,3.0,0.9089425869957873,0.0547112462006079,0.159000000000006,0.8507652289637664,0.13911845730027547,1139.0,140.0,2.143122735882766,1.84481734239681,0.12143349655034,1.664719219310218,121,219.0,20.0,1.017810819890525,28.1710353149649,1.7997306633813,1.1152689416162098,478.601386071177,30.6400413193284,0.9253205619101154,7041.10404871934,140.758874868138,0.7086840644089613,-577.187225873741,-6324.20448761682,0.6565098540996684,359.904187748987,4.27415953660035,1.0363554247994513
1030,1,2,5.0,2.4600000381469727,0.8623582075144712,0.0121580547112462,0.0600000000000022,0.13826836160632372,0.16437098255280075,1719.0,60.0,2.6784456637472105,2.13197774509702,0.183668120543469,1.787059458507854,124,240.0,40.0,1.1440254474754865,20.2225724481711,0.426944538602471,1.4602087214927335,255.663821874381,34.1488529567458,1.02105382152387,4994.11973254174,311.160238320424,0.9390080165064494,-14.5972316128379,-5559.62504711529,0.9930379949712932,345.486450064756,2.42976359671703,1.0317474912924038
1030,1,3,5.0,2.7300000190734863,0.8767489368821902,0.05977710233029382,0.2599999999999909,0.9475530820881807,0.10881542699724518,960.0,60.0,1.763433658374205,1.35802766522867,0.0407448087580384,1.4279517361825504,156,240.0,19.5,1.0130635504166312,30.2676105303502,0.743512585507956,0.9284507448435304,737.531631969477,33.0794412509172,1.1920786756734199,23871.8713508846,2.33872095630829,1.2239470926857523,-132.337942861655,-11849.8017273696,1.16979990923361,359.507145235808,2.42976359671703,0.9763869467071408
1030,1,2,5.0,3.039999961853028,0.9041996655222265,0.034447821681864235,0.0999999999999943,0.46458169499721064,0.1657483930211203,1039.0,60.0,1.847230383664671,1.42864039011337,0.125476436684512,1.3954592493619584,85,160.0,20.0,0.7121695688086034,23.5310891788714,0.732581258717554,1.092614382826422,366.909802317971,30.0248160551863,1.004322164028026,10605.3259921763,267.133513500838,0.9774934381745243,-54.0359342309211,-9643.42188063402,1.1485028151180274,356.33806442448,55.6196552761551,0.9888937609915567
1030,1,2,5.0,2.700000047683716,0.892704591644869,0.0547112462006079,0.1800000000000068,0.7567050335183031,0.15059687786960516,1299.0,80.0,2.038492993803145,1.95110965469351,0.154071062243427,1.3897890993682502,104,279.0,20.0,0.9235533353424842,23.394775112757,0.641694953323355,1.1232210650357295,375.485155748301,30.5828908845295,1.0066533298321356,8471.59737632072,245.49518364326,0.9590822469195637,-47.4864744506508,-6945.38404200211,1.14488995010873,306.869897645844,37.0928372970415,1.1056586247128497
1030,1,2,5.539999961853027,2.3599998950958248,0.9205492865589371,0.08308004052684904,0.4000000000000057,1.1283850543423664,0.1258034894398531,880.0,60.0,1.4029428654167209,0.963236751078117,0.0529290576516974,1.0261051239245578,129,220.0,20.0,0.9398917820432555,23.9128408139878,0.66703864899664,1.3083873372652794,897.216506582557,30.5015460417161,1.292732375855343,18675.2109900642,68.193074495165,1.2787834312654494,-25.6155300713651,-14190.4345323361,1.4370545598533937,350.555861155221,17.4044754170859,1.0069292406178034
1030,1,2,5.0,2.650000095367432,0.9014331417860466,0.08409321175278622,0.3400000000000034,1.1445163631963555,0.12672176308539945,780.0,60.0,1.6100937521462868,2.17309130694925,0.169804396502271,1.7423944944445358,121,240.0,19.5,0.9925469565804029,22.5282986240269,0.684941071238616,1.0421411019571787,605.330588765911,32.3941895475606,1.0522829924678823,20321.7720671479,125.980292360844,1.2164613079723132,-41.7695950870488,-7432.35768230687,1.0863190374539544,334.352826707526,5.02646452396271,0.8980197159128113
1030,1,1,5.0,3.150000095367432,0.9105096978575175,0.07193515704154002,0.2600000000000193,1.0558674886301633,0.1179981634527089,760.0,60.0,1.5604776602338273,1.25981820554673,0.168071655739361,1.1491222579510831,141,280.0,19.5,1.0349432881052232,22.548625481013,0.690805444237993,0.7785667640315846,586.195779030667,32.3689567393615,0.9755308494273864,14373.928290977,225.417636236796,1.0801311402532463,-48.9834304565996,-22858.6633603275,1.3453975591727798,349.992020198559,25.6021875514417,0.9878079167773054
1030,1,1,6.480000019073486,2.6600000858306885,0.9008334388711589,0.04154002026342452,0.3389999999999986,0.6871937571834511,0.13269054178145087,820.0,60.0,1.470260409792894,2.40658878608248,0.153098229290974,1.6067584142034494,136,220.0,20.0,0.9521062723385147,19.9693955837081,0.618456733969455,1.204219312570176,786.246343605952,31.4323336564064,1.2292411389398823,16686.4396170068,215.76881895539,1.3173077067840482,-111.531692814077,-10138.950115222,0.9453469292893313,353.91612349378,7.81529354676681,1.0637923316277271
1030,1,1,5.0,3.1099998950958248,0.8841839649158865,0.04660587639311044,0.3799999999999954,1.0784932205293538,0.14921946740128558,819.0,60.0,1.7610508838314671,1.92224510978665,0.198105076891697,1.5618908838798902,89,140.0,19.5,0.6964079982534002,20.1207281702339,0.647950886132677,0.8698261442749556,279.612448322078,30.2634009352315,0.8175160582257668,6085.57090066802,441.197920656827,0.7442882542134635,-197.660424527496,-7010.44942486407,0.7660419372517867,352.858313363668,48.0127875041833,1.1298830043587358
