,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBMXT,0.7892976588628763,0.798,accuracy,0.030997753143310547,0.00599980354309082,0.8621718883514404,0.030997753143310547,0.00599980354309082,0.8621718883514404,1,True,3
1,XGBoost,0.7892976588628763,0.81,accuracy,0.04223895072937012,0.0030007362365722656,0.6636381149291992,0.04223895072937012,0.0030007362365722656,0.6636381149291992,1,True,11
2,LightGBMLarge,0.782608695652174,0.81,accuracy,0.007998228073120117,0.003968477249145508,0.850921630859375,0.007998228073120117,0.003968477249145508,0.850921630859375,1,True,13
3,LightGBM,0.782608695652174,0.826,accuracy,0.01600050926208496,0.00400090217590332,0.5993061065673828,0.01600050926208496,0.00400090217590332,0.5993061065673828,1,True,4
4,WeightedEnsemble_L2,0.782608695652174,0.826,accuracy,0.018261194229125977,0.00499415397644043,0.7139477729797363,0.0022606849670410156,0.0009932518005371094,0.11464166641235352,2,True,14
5,RandomForestGini,0.782608695652174,0.776,accuracy,0.08951973915100098,0.039571523666381836,0.5913550853729248,0.08951973915100098,0.039571523666381836,0.5913550853729248,1,True,5
6,CatBoost,0.7759197324414716,0.802,accuracy,0.004997968673706055,0.0,1.3173484802246094,0.004997968673706055,0.0,1.3173484802246094,1,True,7
7,RandomForestEntr,0.7591973244147158,0.79,accuracy,0.0678243637084961,0.04722738265991211,0.7251393795013428,0.0678243637084961,0.04722738265991211,0.7251393795013428,1,True,6
8,ExtraTreesGini,0.745819397993311,0.77,accuracy,0.10104966163635254,0.04850411415100098,0.6835975646972656,0.10104966163635254,0.04850411415100098,0.6835975646972656,1,True,8
9,ExtraTreesEntr,0.7290969899665551,0.762,accuracy,0.1762402057647705,0.13328170776367188,0.7216384410858154,0.1762402057647705,0.13328170776367188,0.7216384410858154,1,True,9
10,NeuralNetTorch,0.7157190635451505,0.746,accuracy,0.02084636688232422,0.004935741424560547,13.014866352081299,0.02084636688232422,0.004935741424560547,13.014866352081299,1,True,12
11,NeuralNetFastAI,0.6755852842809364,0.682,accuracy,0.030962467193603516,0.010968923568725586,3.0502967834472656,0.030962467193603516,0.010968923568725586,3.0502967834472656,1,True,10
12,KNeighborsUnif,0.6387959866220736,0.662,accuracy,0.018745899200439453,0.017022132873535156,0.0060024261474609375,0.018745899200439453,0.017022132873535156,0.0060024261474609375,1,True,1
13,KNeighborsDist,0.6321070234113713,0.664,accuracy,0.02400350570678711,0.017255306243896484,0.0049970149993896484,0.02400350570678711,0.017255306243896484,0.0049970149993896484,1,True,2
