,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,CatBoost,0.7725752508361204,0.826,accuracy,0.0056722164154052734,0.0010004043579101562,1.095522403717041,0.0056722164154052734,0.0010004043579101562,1.095522403717041,1,True,7
1,WeightedEnsemble_L2,0.7725752508361204,0.826,accuracy,0.007672786712646484,0.0010004043579101562,1.2244725227355957,0.002000570297241211,0.0,0.1289501190185547,2,True,14
2,LightGBM,0.7658862876254181,0.824,accuracy,0.0039975643157958984,0.003998517990112305,0.507728099822998,0.0039975643157958984,0.003998517990112305,0.507728099822998,1,True,4
3,XGBoost,0.7658862876254181,0.824,accuracy,0.015464067459106445,0.003006458282470703,0.5006027221679688,0.015464067459106445,0.003006458282470703,0.5006027221679688,1,True,11
4,ExtraTreesEntr,0.7558528428093646,0.74,accuracy,0.12770724296569824,0.08013200759887695,0.7397727966308594,0.12770724296569824,0.08013200759887695,0.7397727966308594,1,True,9
5,LightGBMXT,0.7525083612040134,0.81,accuracy,0.022995710372924805,0.008000850677490234,1.2035953998565674,0.022995710372924805,0.008000850677490234,1.2035953998565674,1,True,3
6,RandomForestGini,0.7525083612040134,0.776,accuracy,0.07751274108886719,0.06331443786621094,0.6234724521636963,0.07751274108886719,0.06331443786621094,0.6234724521636963,1,True,5
7,ExtraTreesGini,0.7491638795986622,0.742,accuracy,0.08938097953796387,0.08556532859802246,0.5966145992279053,0.08938097953796387,0.08556532859802246,0.5966145992279053,1,True,8
8,LightGBMLarge,0.7391304347826086,0.806,accuracy,0.003998756408691406,0.003965854644775391,0.7558426856994629,0.003998756408691406,0.003965854644775391,0.7558426856994629,1,True,13
9,RandomForestEntr,0.7391304347826086,0.774,accuracy,0.0734097957611084,0.03870964050292969,0.6177754402160645,0.0734097957611084,0.03870964050292969,0.6177754402160645,1,True,6
10,NeuralNetTorch,0.705685618729097,0.748,accuracy,0.008000850677490234,0.006398439407348633,5.815720319747925,0.008000850677490234,0.006398439407348633,5.815720319747925,1,True,12
11,NeuralNetFastAI,0.6989966555183946,0.716,accuracy,0.026700258255004883,0.009005308151245117,1.9933085441589355,0.026700258255004883,0.009005308151245117,1.9933085441589355,1,True,10
12,KNeighborsDist,0.6655518394648829,0.634,accuracy,0.03526020050048828,0.0158994197845459,0.004999399185180664,0.03526020050048828,0.0158994197845459,0.004999399185180664,1,True,2
13,KNeighborsUnif,0.6521739130434783,0.648,accuracy,0.03189659118652344,0.018594980239868164,0.0040149688720703125,0.03189659118652344,0.018594980239868164,0.0040149688720703125,1,True,1
