,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,CatBoost,0.8127090301003345,0.82,accuracy,0.005024909973144531,0.0010008811950683594,2.1847167015075684,0.005024909973144531,0.0010008811950683594,2.1847167015075684,1,True,7
1,XGBoost,0.8127090301003345,0.814,accuracy,0.010999679565429688,0.002998828887939453,0.510859489440918,0.010999679565429688,0.002998828887939453,0.510859489440918,1,True,11
2,WeightedEnsemble_L2,0.8127090301003345,0.824,accuracy,0.03801751136779785,0.009001493453979492,3.7886462211608887,0.002000093460083008,0.0,0.12165236473083496,2,True,14
3,LightGBMLarge,0.8060200668896321,0.79,accuracy,0.007508277893066406,0.0039997100830078125,0.9496555328369141,0.007508277893066406,0.0039997100830078125,0.9496555328369141,1,True,13
4,LightGBM,0.8060200668896321,0.812,accuracy,0.010999441146850586,0.006002187728881836,0.7347850799560547,0.010999441146850586,0.006002187728881836,0.7347850799560547,1,True,4
5,RandomForestEntr,0.802675585284281,0.794,accuracy,0.06192636489868164,0.03912019729614258,0.6131913661956787,0.06192636489868164,0.03912019729614258,0.6131913661956787,1,True,6
6,RandomForestGini,0.7959866220735786,0.794,accuracy,0.0815129280090332,0.049048423767089844,0.6403887271881104,0.0815129280090332,0.049048423767089844,0.6403887271881104,1,True,5
7,LightGBMXT,0.7926421404682275,0.802,accuracy,0.030992507934570312,0.008000612258911133,1.4822771549224854,0.030992507934570312,0.008000612258911133,1.4822771549224854,1,True,3
8,ExtraTreesGini,0.7892976588628763,0.774,accuracy,0.07734847068786621,0.059326171875,0.6946039199829102,0.07734847068786621,0.059326171875,0.6946039199829102,1,True,8
9,ExtraTreesEntr,0.7759197324414716,0.764,accuracy,0.07800984382629395,0.06117963790893555,0.6203668117523193,0.07800984382629395,0.06117963790893555,0.6203668117523193,1,True,9
10,NeuralNetTorch,0.7357859531772575,0.736,accuracy,0.009220361709594727,0.005982160568237305,10.53207802772522,0.009220361709594727,0.005982160568237305,10.53207802772522,1,True,12
11,KNeighborsDist,0.68561872909699,0.664,accuracy,0.027417898178100586,0.017215967178344727,0.004999637603759766,0.027417898178100586,0.017215967178344727,0.004999637603759766,1,True,2
12,KNeighborsUnif,0.6789297658862876,0.662,accuracy,0.022243499755859375,0.01854562759399414,0.006017923355102539,0.022243499755859375,0.01854562759399414,0.006017923355102539,1,True,1
13,NeuralNetFastAI,0.6755852842809364,0.684,accuracy,0.015005111694335938,0.010009527206420898,2.344241142272949,0.015005111694335938,0.010009527206420898,2.344241142272949,1,True,10
