,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,CatBoost,0.8060200668896321,0.792,accuracy,0.006023406982421875,0.0010004043579101562,1.1398639678955078,0.006023406982421875,0.0010004043579101562,1.1398639678955078,1,True,7
1,LightGBM,0.7892976588628763,0.798,accuracy,0.00500035285949707,0.003999471664428711,0.5491368770599365,0.00500035285949707,0.003999471664428711,0.5491368770599365,1,True,4
2,XGBoost,0.7892976588628763,0.788,accuracy,0.036667585372924805,0.0029997825622558594,0.5841012001037598,0.036667585372924805,0.0029997825622558594,0.5841012001037598,1,True,11
3,LightGBMLarge,0.782608695652174,0.79,accuracy,0.010889291763305664,0.004982948303222656,0.8961780071258545,0.010889291763305664,0.004982948303222656,0.8961780071258545,1,True,13
4,LightGBMXT,0.782608695652174,0.8,accuracy,0.033985137939453125,0.011510848999023438,1.8149657249450684,0.033985137939453125,0.011510848999023438,1.8149657249450684,1,True,3
5,WeightedEnsemble_L2,0.782608695652174,0.8,accuracy,0.0359804630279541,0.012507200241088867,1.9293310642242432,0.0019953250885009766,0.0009963512420654297,0.1143653392791748,2,True,14
6,RandomForestEntr,0.782608695652174,0.772,accuracy,0.07508587837219238,0.059216976165771484,0.6990587711334229,0.07508587837219238,0.059216976165771484,0.6990587711334229,1,True,6
7,RandomForestGini,0.7792642140468228,0.772,accuracy,0.07851433753967285,0.07411503791809082,0.7428133487701416,0.07851433753967285,0.07411503791809082,0.7428133487701416,1,True,5
8,ExtraTreesEntr,0.7525083612040134,0.744,accuracy,0.14040136337280273,0.04928994178771973,0.678917407989502,0.14040136337280273,0.04928994178771973,0.678917407989502,1,True,9
9,ExtraTreesGini,0.7525083612040134,0.738,accuracy,0.14668750762939453,0.0812981128692627,0.7591955661773682,0.14668750762939453,0.0812981128692627,0.7591955661773682,1,True,8
10,NeuralNetTorch,0.7090301003344481,0.7,accuracy,0.022016525268554688,0.004952430725097656,4.230012655258179,0.022016525268554688,0.004952430725097656,4.230012655258179,1,True,12
11,NeuralNetFastAI,0.6655518394648829,0.68,accuracy,0.03802084922790527,0.02310657501220703,2.0414748191833496,0.03802084922790527,0.02310657501220703,2.0414748191833496,1,True,10
12,KNeighborsUnif,0.6187290969899666,0.648,accuracy,0.03455853462219238,0.0181424617767334,0.006006956100463867,0.03455853462219238,0.0181424617767334,0.006006956100463867,1,True,1
13,KNeighborsDist,0.6120401337792643,0.652,accuracy,0.03452944755554199,0.017178773880004883,0.00409388542175293,0.03452944755554199,0.017178773880004883,0.00409388542175293,1,True,2
