,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,CatBoost,0.8154362416107382,0.818,accuracy,0.004016876220703125,0.00099945068359375,1.7166779041290283,0.004016876220703125,0.00099945068359375,1.7166779041290283,1,True,7
1,XGBoost,0.8087248322147651,0.824,accuracy,0.023973703384399414,0.0029990673065185547,0.5824804306030273,0.023973703384399414,0.0029990673065185547,0.5824804306030273,1,True,11
2,WeightedEnsemble_L2,0.8087248322147651,0.824,accuracy,0.024976253509521484,0.003997325897216797,0.7105581760406494,0.0010025501251220703,0.0009982585906982422,0.12807774543762207,2,True,14
3,LightGBM,0.7986577181208053,0.812,accuracy,0.0030031204223632812,0.003999948501586914,0.4453153610229492,0.0030031204223632812,0.003999948501586914,0.4453153610229492,1,True,4
4,LightGBMLarge,0.785234899328859,0.824,accuracy,0.0029973983764648438,0.00420379638671875,0.8321599960327148,0.0029973983764648438,0.00420379638671875,0.8321599960327148,1,True,13
5,LightGBMXT,0.785234899328859,0.802,accuracy,0.014996767044067383,0.007999420166015625,0.8555433750152588,0.014996767044067383,0.007999420166015625,0.8555433750152588,1,True,3
6,RandomForestGini,0.785234899328859,0.786,accuracy,0.08480620384216309,0.03903675079345703,0.6164956092834473,0.08480620384216309,0.03903675079345703,0.6164956092834473,1,True,5
7,RandomForestEntr,0.7818791946308725,0.788,accuracy,0.06606197357177734,0.038773536682128906,0.590472936630249,0.06606197357177734,0.038773536682128906,0.590472936630249,1,True,6
8,ExtraTreesEntr,0.7751677852348994,0.76,accuracy,0.10591459274291992,0.12519526481628418,0.7994246482849121,0.10591459274291992,0.12519526481628418,0.7994246482849121,1,True,9
9,ExtraTreesGini,0.7718120805369127,0.754,accuracy,0.09080862998962402,0.06056618690490723,0.7516930103302002,0.09080862998962402,0.06056618690490723,0.7516930103302002,1,True,8
10,NeuralNetTorch,0.7449664429530202,0.74,accuracy,0.011001110076904297,0.004992961883544922,11.465831995010376,0.011001110076904297,0.004992961883544922,11.465831995010376,1,True,12
11,NeuralNetFastAI,0.7013422818791947,0.706,accuracy,0.021808862686157227,0.015335798263549805,2.1012611389160156,0.021808862686157227,0.015335798263549805,2.1012611389160156,1,True,10
12,KNeighborsDist,0.6912751677852349,0.642,accuracy,0.018561124801635742,0.016899824142456055,0.004016876220703125,0.018561124801635742,0.016899824142456055,0.004016876220703125,1,True,2
13,KNeighborsUnif,0.6912751677852349,0.652,accuracy,0.018914222717285156,0.017655372619628906,0.006085872650146484,0.018914222717285156,0.017655372619628906,0.006085872650146484,1,True,1
