,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBM,0.775,0.808,accuracy,0.00400090217590332,0.003000974655151367,0.5995967388153076,0.00400090217590332,0.003000974655151367,0.5995967388153076,1,True,4
1,NeuralNetTorch,0.7625,0.738,accuracy,0.011266231536865234,0.007000446319580078,7.119125843048096,0.011266231536865234,0.007000446319580078,7.119125843048096,1,True,12
2,LightGBMXT,0.7625,0.774,accuracy,0.019044876098632812,0.00800013542175293,1.060164451599121,0.019044876098632812,0.00800013542175293,1.060164451599121,1,True,3
3,LightGBMLarge,0.75625,0.78,accuracy,0.0033690929412841797,0.004999876022338867,0.8226985931396484,0.0033690929412841797,0.004999876022338867,0.8226985931396484,1,True,13
4,XGBoost,0.75625,0.806,accuracy,0.01904439926147461,0.002002239227294922,0.49419450759887695,0.01904439926147461,0.002002239227294922,0.49419450759887695,1,True,11
5,NeuralNetFastAI,0.75,0.668,accuracy,0.027180910110473633,0.017085552215576172,2.3284566402435303,0.027180910110473633,0.017085552215576172,2.3284566402435303,1,True,10
6,CatBoost,0.74375,0.81,accuracy,0.005023479461669922,0.001981973648071289,2.745680809020996,0.005023479461669922,0.001981973648071289,2.745680809020996,1,True,7
7,WeightedEnsemble_L2,0.7375,0.812,accuracy,0.01888561248779297,0.008982419967651367,9.985320329666138,0.0025959014892578125,0.0,0.1205136775970459,2,True,14
8,RandomForestGini,0.73125,0.776,accuracy,0.07251334190368652,0.04806995391845703,0.744687557220459,0.07251334190368652,0.04806995391845703,0.744687557220459,1,True,5
9,RandomForestEntr,0.725,0.776,accuracy,0.08422303199768066,0.04538869857788086,0.6370086669921875,0.08422303199768066,0.04538869857788086,0.6370086669921875,1,True,6
10,ExtraTreesGini,0.71875,0.726,accuracy,0.11971831321716309,0.07525920867919922,0.7108418941497803,0.11971831321716309,0.07525920867919922,0.7108418941497803,1,True,8
11,ExtraTreesEntr,0.70625,0.74,accuracy,0.09765100479125977,0.05745196342468262,0.6904647350311279,0.09765100479125977,0.05745196342468262,0.6904647350311279,1,True,9
12,KNeighborsDist,0.60625,0.646,accuracy,0.02200174331665039,0.02015972137451172,0.00587773323059082,0.02200174331665039,0.02015972137451172,0.00587773323059082,1,True,2
13,KNeighborsUnif,0.59375,0.64,accuracy,0.019000768661499023,0.0222165584564209,0.0070056915283203125,0.019000768661499023,0.0222165584564209,0.0070056915283203125,1,True,1
