,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,LightGBMXT,0.8013245033112583,0.794,accuracy,0.00999307632446289,0.00500035285949707,0.7120358943939209,0.00999307632446289,0.00500035285949707,0.7120358943939209,1,True,3
1,XGBoost,0.8013245033112583,0.796,accuracy,0.03000950813293457,0.0030035972595214844,0.4835824966430664,0.03000950813293457,0.0030035972595214844,0.4835824966430664,1,True,11
2,CatBoost,0.7947019867549668,0.788,accuracy,0.004485368728637695,0.0,1.1609034538269043,0.004485368728637695,0.0,1.1609034538269043,1,True,7
3,NeuralNetTorch,0.7218543046357616,0.75,accuracy,0.02001023292541504,0.008936405181884766,8.456411123275757,0.02001023292541504,0.008936405181884766,8.456411123275757,1,True,12
4,ExtraTreesGini,0.7086092715231788,0.778,accuracy,0.10677790641784668,0.04958605766296387,0.575413703918457,0.10677790641784668,0.04958605766296387,0.575413703918457,1,True,8
5,LightGBM,0.695364238410596,0.794,accuracy,0.0019996166229248047,0.003999471664428711,0.4926309585571289,0.0019996166229248047,0.003999471664428711,0.4926309585571289,1,True,4
6,ExtraTreesEntr,0.695364238410596,0.778,accuracy,0.11109137535095215,0.04984164237976074,0.5814440250396729,0.11109137535095215,0.04984164237976074,0.5814440250396729,1,True,9
7,RandomForestGini,0.6887417218543046,0.774,accuracy,0.06951475143432617,0.04757285118103027,0.6041507720947266,0.06951475143432617,0.04757285118103027,0.6041507720947266,1,True,5
8,LightGBMLarge,0.6754966887417219,0.81,accuracy,0.005518198013305664,0.0045092105865478516,0.8125689029693604,0.005518198013305664,0.0045092105865478516,0.8125689029693604,1,True,13
9,WeightedEnsemble_L2,0.6754966887417219,0.81,accuracy,0.009518623352050781,0.005541563034057617,0.9218957424163818,0.004000425338745117,0.0010323524475097656,0.10932683944702148,2,True,14
10,RandomForestEntr,0.6754966887417219,0.776,accuracy,0.06901288032531738,0.036513328552246094,0.6527283191680908,0.06901288032531738,0.036513328552246094,0.6527283191680908,1,True,6
11,KNeighborsUnif,0.6423841059602649,0.67,accuracy,0.02825784683227539,0.01766681671142578,0.0050127506256103516,0.02825784683227539,0.01766681671142578,0.0050127506256103516,1,True,1
12,NeuralNetFastAI,0.6357615894039735,0.71,accuracy,0.027308940887451172,0.018027782440185547,2.634268045425415,0.027308940887451172,0.018027782440185547,2.634268045425415,1,True,10
13,KNeighborsDist,0.6291390728476821,0.678,accuracy,0.027825355529785156,0.01711440086364746,0.005033016204833984,0.027825355529785156,0.01711440086364746,0.005033016204833984,1,True,2
