,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost,0.7083333333333334,0.802,accuracy,0.03152012825012207,0.002000093460083008,0.4441859722137451,0.03152012825012207,0.002000093460083008,0.4441859722137451,1,True,11
1,NeuralNetFastAI,0.7013888888888888,0.71,accuracy,0.0429990291595459,0.012015819549560547,2.26078462600708,0.0429990291595459,0.012015819549560547,2.26078462600708,1,True,10
2,LightGBMLarge,0.6597222222222222,0.766,accuracy,0.00499272346496582,0.003999233245849609,0.8161134719848633,0.00499272346496582,0.003999233245849609,0.8161134719848633,1,True,13
3,KNeighborsUnif,0.5833333333333334,0.656,accuracy,0.021856307983398438,0.016447067260742188,0.004996776580810547,0.021856307983398438,0.016447067260742188,0.004996776580810547,1,True,1
4,KNeighborsDist,0.5833333333333334,0.646,accuracy,0.02240777015686035,0.019533634185791016,0.006015300750732422,0.02240777015686035,0.019533634185791016,0.006015300750732422,1,True,2
5,LightGBM,0.5416666666666666,0.78,accuracy,0.0049936771392822266,0.003999948501586914,0.5066103935241699,0.0049936771392822266,0.003999948501586914,0.5066103935241699,1,True,4
6,WeightedEnsemble_L2,0.5416666666666666,0.808,accuracy,0.013982534408569336,0.005997419357299805,2.3449621200561523,0.003999948501586914,0.0009989738464355469,0.12262177467346191,2,True,14
7,NeuralNetTorch,0.5347222222222222,0.742,accuracy,0.018843650817871094,0.004979610443115234,10.186220169067383,0.018843650817871094,0.004979610443115234,10.186220169067383,1,True,12
8,CatBoost,0.5277777777777778,0.804,accuracy,0.004988908767700195,0.0009984970092773438,1.7157299518585205,0.004988908767700195,0.0009984970092773438,1.7157299518585205,1,True,7
9,RandomForestEntr,0.5069444444444444,0.77,accuracy,0.06422162055969238,0.048009395599365234,0.5945620536804199,0.06422162055969238,0.048009395599365234,0.5945620536804199,1,True,6
10,ExtraTreesGini,0.5,0.75,accuracy,0.09670376777648926,0.04659390449523926,0.7365996837615967,0.09670376777648926,0.04659390449523926,0.7365996837615967,1,True,8
11,ExtraTreesEntr,0.5,0.752,accuracy,0.1705460548400879,0.05964183807373047,0.5898251533508301,0.1705460548400879,0.05964183807373047,0.5898251533508301,1,True,9
12,LightGBMXT,0.4791666666666667,0.794,accuracy,0.022989511489868164,0.007011890411376953,0.9691300392150879,0.022989511489868164,0.007011890411376953,0.9691300392150879,1,True,3
13,RandomForestGini,0.4375,0.77,accuracy,0.09135818481445312,0.0507512092590332,0.6136951446533203,0.09135818481445312,0.0507512092590332,0.6136951446533203,1,True,5
