,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,NeuralNetFastAI,0.6728395061728395,0.708,accuracy,0.024529695510864258,0.008018016815185547,2.5749998092651367,0.024529695510864258,0.008018016815185547,2.5749998092651367,1,True,10
1,ExtraTreesGini,0.6666666666666666,0.756,accuracy,0.09798884391784668,0.0735161304473877,0.5420503616333008,0.09798884391784668,0.0735161304473877,0.5420503616333008,1,True,8
2,ExtraTreesEntr,0.6666666666666666,0.762,accuracy,0.1643519401550293,0.0480499267578125,0.5482664108276367,0.1643519401550293,0.0480499267578125,0.5482664108276367,1,True,9
3,RandomForestGini,0.654320987654321,0.768,accuracy,0.10266399383544922,0.03789877891540527,0.6059865951538086,0.10266399383544922,0.03789877891540527,0.6059865951538086,1,True,5
4,RandomForestEntr,0.6358024691358025,0.77,accuracy,0.05833721160888672,0.037180423736572266,0.6020700931549072,0.05833721160888672,0.037180423736572266,0.6020700931549072,1,True,6
5,LightGBMLarge,0.6172839506172839,0.786,accuracy,0.0030007362365722656,0.003998756408691406,0.9054512977600098,0.0030007362365722656,0.003998756408691406,0.9054512977600098,1,True,13
6,KNeighborsUnif,0.6111111111111112,0.648,accuracy,0.021126747131347656,0.01900005340576172,0.0040130615234375,0.021126747131347656,0.01900005340576172,0.0040130615234375,1,True,1
7,KNeighborsDist,0.6111111111111112,0.648,accuracy,0.02304983139038086,0.0173184871673584,0.004999637603759766,0.02304983139038086,0.0173184871673584,0.004999637603759766,1,True,2
8,LightGBMXT,0.5740740740740741,0.786,accuracy,0.016005277633666992,0.005999326705932617,0.7794902324676514,0.016005277633666992,0.005999326705932617,0.7794902324676514,1,True,3
9,NeuralNetTorch,0.5493827160493827,0.75,accuracy,0.013507843017578125,0.006001710891723633,8.043766498565674,0.013507843017578125,0.006001710891723633,8.043766498565674,1,True,12
10,WeightedEnsemble_L2,0.5308641975308642,0.81,accuracy,0.03860926628112793,0.012478828430175781,4.448605298995972,0.0029993057250976562,0.0009999275207519531,0.11851000785827637,2,True,14
11,LightGBM,0.5123456790123457,0.8,accuracy,0.0069963932037353516,0.0034608840942382812,0.4820413589477539,0.0069963932037353516,0.0034608840942382812,0.4820413589477539,1,True,4
12,CatBoost,0.5,0.806,accuracy,0.004083871841430664,0.0,1.2730541229248047,0.004083871841430664,0.0,1.2730541229248047,1,True,7
13,XGBoost,0.41975308641975306,0.802,accuracy,0.015997886657714844,0.0020012855529785156,0.3937811851501465,0.015997886657714844,0.0020012855529785156,0.3937811851501465,1,True,11
