,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,CatBoost,0.7375,0.796,accuracy,0.004999876022338867,0.0,1.175431489944458,0.004999876022338867,0.0,1.175431489944458,1,True,7
1,WeightedEnsemble_L2,0.7375,0.796,accuracy,0.0060002803802490234,0.0010013580322265625,1.2899408340454102,0.0010004043579101562,0.0010013580322265625,0.11450934410095215,2,True,14
2,NeuralNetTorch,0.73125,0.728,accuracy,0.008997201919555664,0.004000186920166016,8.351192474365234,0.008997201919555664,0.004000186920166016,8.351192474365234,1,True,12
3,LightGBMLarge,0.7125,0.774,accuracy,0.003999471664428711,0.003999233245849609,0.8909912109375,0.003999471664428711,0.003999233245849609,0.8909912109375,1,True,13
4,RandomForestGini,0.7125,0.77,accuracy,0.10755538940429688,0.04823637008666992,0.6906530857086182,0.10755538940429688,0.04823637008666992,0.6906530857086182,1,True,5
5,XGBoost,0.69375,0.794,accuracy,0.016000747680664062,0.004004240036010742,0.44515371322631836,0.016000747680664062,0.004004240036010742,0.44515371322631836,1,True,11
6,LightGBMXT,0.69375,0.784,accuracy,0.019004106521606445,0.0070018768310546875,0.9811694622039795,0.019004106521606445,0.0070018768310546875,0.9811694622039795,1,True,3
7,RandomForestEntr,0.68125,0.766,accuracy,0.05875849723815918,0.06133747100830078,0.7074809074401855,0.05875849723815918,0.06133747100830078,0.7074809074401855,1,True,6
8,LightGBM,0.65625,0.784,accuracy,0.008995294570922852,0.003004312515258789,0.5471000671386719,0.008995294570922852,0.003004312515258789,0.5471000671386719,1,True,4
9,ExtraTreesGini,0.6375,0.734,accuracy,0.11072945594787598,0.04871368408203125,0.5966203212738037,0.11072945594787598,0.04871368408203125,0.5966203212738037,1,True,8
10,NeuralNetFastAI,0.625,0.68,accuracy,0.02674245834350586,0.024357080459594727,2.4446558952331543,0.02674245834350586,0.024357080459594727,2.4446558952331543,1,True,10
11,ExtraTreesEntr,0.61875,0.74,accuracy,0.12201428413391113,0.05932474136352539,0.6401023864746094,0.12201428413391113,0.05932474136352539,0.6401023864746094,1,True,9
12,KNeighborsUnif,0.5375,0.662,accuracy,0.02525782585144043,0.018052339553833008,0.0059850215911865234,0.02525782585144043,0.018052339553833008,0.0059850215911865234,1,True,1
13,KNeighborsDist,0.5,0.658,accuracy,0.017413616180419922,0.0240018367767334,0.005015373229980469,0.017413616180419922,0.0240018367767334,0.005015373229980469,1,True,2
