,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost,0.6605504587155964,0.82,accuracy,0.014369487762451172,0.003996133804321289,0.7994089126586914,0.014369487762451172,0.003996133804321289,0.7994089126586914,1,True,11
1,WeightedEnsemble_L2,0.5963302752293578,0.834,accuracy,0.3291909694671631,0.23013591766357422,27.427977800369263,0.0030510425567626953,0.002005338668823242,0.24791741371154785,2,True,14
2,LightGBM,0.5137614678899083,0.81,accuracy,0.004987955093383789,0.006001472473144531,0.9923183917999268,0.004987955093383789,0.006001472473144531,0.9923183917999268,1,True,4
3,RandomForestGini,0.4954128440366973,0.778,accuracy,0.10541582107543945,0.07873415946960449,1.1030628681182861,0.10541582107543945,0.07873415946960449,1.1030628681182861,1,True,5
4,RandomForestEntr,0.48623853211009177,0.792,accuracy,0.1107790470123291,0.0774693489074707,1.0733094215393066,0.1107790470123291,0.0774693489074707,1.0733094215393066,1,True,6
5,LightGBMLarge,0.44954128440366975,0.788,accuracy,0.008499622344970703,0.004977226257324219,2.890916109085083,0.008499622344970703,0.004977226257324219,2.890916109085083,1,True,13
6,ExtraTreesEntr,0.44954128440366975,0.782,accuracy,0.15639615058898926,0.0924692153930664,1.0078208446502686,0.15639615058898926,0.0924692153930664,1.0078208446502686,1,True,9
7,CatBoost,0.42201834862385323,0.818,accuracy,0.016009807586669922,0.0013501644134521484,2.090059518814087,0.016009807586669922,0.0013501644134521484,2.090059518814087,1,True,7
8,KNeighborsUnif,0.42201834862385323,0.674,accuracy,0.035306453704833984,0.03635358810424805,0.010000228881835938,0.035306453704833984,0.03635358810424805,0.010000228881835938,1,True,1
9,KNeighborsDist,0.42201834862385323,0.676,accuracy,0.048586130142211914,0.03301405906677246,0.03213024139404297,0.048586130142211914,0.03301405906677246,0.03213024139404297,1,True,2
10,ExtraTreesGini,0.41284403669724773,0.798,accuracy,0.18907642364501953,0.09248089790344238,0.9049513339996338,0.18907642364501953,0.09248089790344238,0.9049513339996338,1,True,8
11,LightGBMXT,0.4036697247706422,0.812,accuracy,0.043692588806152344,0.013499975204467773,2.265606641769409,0.043692588806152344,0.013499975204467773,2.265606641769409,1,True,3
12,NeuralNetTorch,0.3944954128440367,0.788,accuracy,0.009693145751953125,0.008006572723388672,16.72183084487915,0.009693145751953125,0.008006572723388672,16.72183084487915,1,True,12
13,NeuralNetFastAI,0.3853211009174312,0.72,accuracy,0.02640247344970703,0.04121208190917969,4.686774253845215,0.02640247344970703,0.04121208190917969,4.686774253845215,1,True,10
