,model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,XGBoost,0.7692307692307693,0.79,accuracy,0.012998342514038086,0.002000093460083008,0.3740718364715576,0.012998342514038086,0.002000093460083008,0.3740718364715576,1,True,11
1,NeuralNetFastAI,0.7132867132867133,0.698,accuracy,0.015541791915893555,0.023862361907958984,2.6480319499969482,0.015541791915893555,0.023862361907958984,2.6480319499969482,1,True,10
2,WeightedEnsemble_L2,0.7062937062937062,0.812,accuracy,0.13219642639160156,0.10095429420471191,7.678758859634399,0.003001689910888672,0.0009989738464355469,0.10953664779663086,2,True,14
3,ExtraTreesGini,0.6993006993006993,0.74,accuracy,0.07430362701416016,0.06315064430236816,0.6176629066467285,0.07430362701416016,0.06315064430236816,0.6176629066467285,1,True,8
4,ExtraTreesEntr,0.6993006993006993,0.744,accuracy,0.07864236831665039,0.047258853912353516,0.6289756298065186,0.07864236831665039,0.047258853912353516,0.6289756298065186,1,True,9
5,NeuralNetTorch,0.6853146853146853,0.762,accuracy,0.010001420974731445,0.0049822330474853516,12.13669466972351,0.010001420974731445,0.0049822330474853516,12.13669466972351,1,True,12
6,KNeighborsDist,0.6433566433566433,0.652,accuracy,0.020946979522705078,0.017197370529174805,0.005003213882446289,0.020946979522705078,0.017197370529174805,0.005003213882446289,1,True,2
7,LightGBMXT,0.6363636363636364,0.784,accuracy,0.012961626052856445,0.005008697509765625,0.7114608287811279,0.012961626052856445,0.005008697509765625,0.7114608287811279,1,True,3
8,KNeighborsUnif,0.6293706293706294,0.648,accuracy,0.017154455184936523,0.017998933792114258,0.006001949310302734,0.017154455184936523,0.017998933792114258,0.006001949310302734,1,True,1
9,LightGBM,0.5034965034965035,0.788,accuracy,0.01799798011779785,0.0049626827239990234,0.723607063293457,0.01799798011779785,0.0049626827239990234,0.723607063293457,1,True,4
10,RandomForestGini,0.46853146853146854,0.774,accuracy,0.09195804595947266,0.048358917236328125,0.6004037857055664,0.09195804595947266,0.048358917236328125,0.6004037857055664,1,True,5
11,RandomForestEntr,0.44755244755244755,0.782,accuracy,0.06330108642578125,0.03623199462890625,0.6237907409667969,0.06330108642578125,0.03623199462890625,0.6237907409667969,1,True,6
12,CatBoost,0.36363636363636365,0.8,accuracy,0.006353855133056641,0.0019788742065429688,2.379610776901245,0.006353855133056641,0.0019788742065429688,2.379610776901245,1,True,7
13,LightGBMLarge,0.3146853146853147,0.78,accuracy,0.0019991397857666016,0.004000663757324219,0.826237678527832,0.0019991397857666016,0.004000663757324219,0.826237678527832,1,True,13
